3202, Dhana Kherli, 1
3203, Bansi Paharpur, 1
3204, Naglatula, 1
3205, Bandh Bareta, 1
3206, Birambad, 1
3207, Dumariya, 2
3208, Khandip, 2
3209, Piloda, 2
3210, Chhoti Odai, 2
3211, Lalpur Umri, 2
3212, Nimoda, 2
3213, Mokholi, 2
3214, Ranthambhore, 2
3215, Kushtala, 2
3216, Rawanjna Dungar, 2
3217, Amli, 2
3218, Laban, 2
3219, Ghat ka Varana, 2
3220, Kapren, 2
3221, Arnetha, 2
3222, Shambhupura, 3
3223, Gambhiri Road, 3
3224, Jamuniya Kalan, 0
3225, Harkia Khal, 2
3226, Sindpan, 0
3227, Kachnara Road, 1
3228, Mundalaram, 0
3229, Barayala Chaurasi, 2
3230, Bisalwas Kalan, 2
3231, Sanganer, 3
3232, Dadhdevi, 3
3233, Alniya, 3
3234, Ravtha Road, 2
3235, Kanwalpura, 2
3236, Dhuankheri, 2
3237, Kurlasi, 2
3238, Patel Nagar, 7
3239, Dum Dum Junction, 5
3240, Halisahar, 2
3241, Kanchrapara, 2
3242, Chakdaha, 2
3243, Kalinarayanpur Junction, 4
3244, Birnagar, 2
3245, Taherpur, 2
3246, Badkulla, 3
3247, Bahadurpur, 2
3248, Dhubulia, 3
3249, Muragacha, 3
3250, Sonadanga, 2
3251, Debagram, 3
3252, Pagla Chandi, 2
3253, Rejinagar, 3
3254, Bhabta, 2
3255, Sargachhi, 3
3256, Cossimbazar, 3
3257, Bhagwangola, 2
3258, Pirtala, 2
3259, Krishnapur, 4
3260, Simurali, 2
3261, Madanpur, 2
3262, Kalyani, 4
3263, Sodpur, 4
3264, Belgharia, 4
3265, Bhadli, 2
3266, Paldhi, 2
3267, Chavalkhede, 2
3268, Bhone, 2
3269, Takarkhede, 1
3270, Bhortek, 2
3271, Padse, 2
3272, Betawad, 2
3273, Nardana, 3
3274, Hol, 2
3275, Sonshelu, 2
3276, Ranala, 1
3277, Tisi, 1
3278, Khandbara, 2
3279, Chinchpada, 2
3280, Ukai Songadh, 2
3281, Chalthan, 3
3282, Virdel Road, 0
3283, Nallapadu Junction, 3
3284, Perecherla, 3
3285, Nudurupadu, 3
3286, Satulur, 3
3287, Savalyapuram, 1
3288, Gajjela Konda, 3
3289, Jaggambhotla Krishnapuram, 2
3290, Somidevipalle, 2
3291, Gudimetta, 1
3292, Krishnamsetty Palle, 1
3293, Diguvametta, 1
3294, Chalama, 1
3295, Gazulapalli, 1
3296, Panyam, 2
3297, Krishnamma Kona, 1
3298, Rangapuram, 1
3299, Malkapuram, 1
3300, Malliyala, 3
3301, Linganenidoddi, 2
3302, Edduladoddi, 2
3303, Tuggali, 1
3304, Mallappa Gate, 1
3305, Timmanacherla, 2
3306, Nakkanadoddi, 2
3307, Patakottacheruvu, 2
3308, Ramaraju Palli, 2
3309, Garladinne, 2
3310, Zangalapalle, 2
3311, Chigicherla, 3
3312, Narayanapuram, 1
3313, Chakarlapalli, 1
3314, Viduraswattha, 2
3315, Thondebhavi, 2
3316, Makalidurga, 2
3317, Oddarahalli, 1
3318, Rajanukunte, 2
3319, Kodigehalli, 2
3320, Basampalle, 2
3321, Bhayandar, 6
3322, Chandragiri, 1
3323, Kotala, 0
3324, Panapakam, 1
3325, Putalapattu, 1
3326, Somanayakkanpatti, 2
3327, Patchur, 2
3328, Mulanur, 3
3329, Gudupalli, 2
3330, Kamasamudram, 2
3331, Baiyyappanahalli, 2
3332, Yeliyur, 2
3333, Byadarahalli, 2
3334, Naganahalli, 2
3335, Mustabada, 2
3336, Gannavaram, 3
3337, Telaprolu, 2
3338, Vatlur, 2
3339, Pulla, 2
3340, Chebrol, 3
3341, Unguturu, 2
3342, Navabpalem, 0
3343, Chagallu, 2
3344, Pasivedala, 2
3345, Durgada Gate, 2
3346, Ravikampadu, 2
3347, Hamsavaram, 2
3348, Gullipadu, 3
3349, Regupalem, 2
3350, Narasingapalli, 2
3351, Bayyavaram, 2
3352, Kasimkota, 2
3353, Thadi, 2
3354, Pendurti, 7
3355, Kantakapalle, 4
3356, Alamanda, 4
3357, Korukonda, 2
3358, Gajapatinagaram, 2
3359, Komatipalli, 3
3360, Donkinavalasa, 3
3361, Gumada, 2
3362, Kuneru, 2
3363, Gudaparti, 2
3364, Peddabrahmadevam, 2
3365, Balabhadrapuram, 3
3366, Kesavaram, 2
3367, Brahmanagudem, 2
3368, Marampalli, 0
3369, Prattiapadu, 0
3370, Badampudi, 2
3371, Kaikaram, 2
3372, Sitampet, 2
3373, Denduluru, 2
3374, Veeravalli, 2
3375, Pedda Avutapale, 2
3376, Kolanukonda, 2
3377, Chiluvur, 2
3378, Kolakalur, 2
3379, Modukuru, 2
3380, Machavaram, 2
3381, Appikatla, 3
3382, Stuartpuram, 2
3383, Ipurupalem, 2
3384, Jandrapeta, 2
3385, Kottapandillapalli, 2
3386, Kadavakuduru, 2
3387, Uppugunduru, 2
3388, Karavadi, 4
3389, Surareddipalem, 3
3390, Ulavapadu, 2
3391, Tettu, 2
3392, Sri Venkateswarapalem, 2
3393, Kodavaluru, 2
3394, Padugupadu, 3
3395, Venkatachalam, 3
3396, Kondagunta, 2
3397, Nidigallu, 2
3398, Yataluru, 2
3399, Yellakaru, 1
3400, Yerpedu, 2
3401, Talamanchi, 3
3402, Alluru Road, 3
3403, Pathrad, 1
3404, Mugat, 2
3405, Sivungaon, 1
3406, Shelgaon Halt, 1
3407, Bolsa, 1
3408, Navipet, 2
3409, Jankampet Junction, 1
3410, Talmadla, 1
3411, Bhiknur, 1
3412, Masaipet, 2
3413, Brahmanapalli, 1
3414, Manoharabad, 2
3415, Dabilpur, 1
3416, Gundla Pochampally, 2
3417, Cavalry Barracks, 3
3418, Misrod, 3
3419, Barkhera, 2
3420, Powarkheda, 3
3421, Kiratgarh, 2
3422, Taku, 2
3423, Kala Akhar, 2
3424, Dhodramohar, 2
3425, Barbatpur, 3
3426, Maramjhiri, 3
3427, Malkapur Road, 2
3428, Barsali, 2
3429, Barelipar, 1
3430, Markadhana, 1
3431, Palachauri, 1
3432, Khirsadoh, 2
3433, Gangiwara Town, 1
3434, Chhindwara Junction, 6
3435, Pir Umrod, 2
3436, Kisoni, 2
3437, Bolai, 2
3438, Jabri, 2
3439, Baitalpur, 3
3440, Ahilyapur, 2
3441, Turtipar, 1
3442, Pipri Dih, 1
3443, Mahpur, 2
3444, Rajawari, 2
3445, Kadipur, 2
3446, Amravati (Terminal), 0
3447, Lalaguda Gate, 2
3448, Dayanand Nagar, 2
3449, Safilguda, 2
3450, Ramakistapuram Gate, 2
3451, Ammuguda, 2
3452, Alwal, 2
3453, Bolarum Bazar, 2
3454, Wanegaon Halt, 1
3455, Limbgaon, 2
3456, Chudawa, 1
3457, Mirkhal, 1
3458, Pingli, 1
3459, Khairatabad, 2
3460, Hafizpet, 2
3461, Nagalapalli, 2
3462, Gullaguda, 2
3463, Chitgidda, 2
3464, Sadashivapet Road, 1
3465, Marpalli, 1
3466, Kohir Deccan, 1
3467, Kalgupur, 2
3468, Kumtha Khurd, 1
3469, Her, 1
3470, Ambika Rohina, 1
3471, Chakur, 1
3472, Wadwal Nagnath, 1
3473, Karepur, 1
3474, Ghat Nandur, 1
3475, Ukhali, 1
3476, Vadgaon, 1
3477, Dhondi, 1
3478, Pokharni Narasimha, 2
3479, Sanganapur, 1
3480, Pergaon, 1
3481, Devalgaon Avchar, 1
3482, Dengli Pimpalgaon, 1
3483, Satuna, 1
3484, Usmanpur, 1
3485, Paradgaon, 1
3486, Ranjani, 1
3487, Kodi, 1
3488, Sarwari, 1
3489, Karmad, 2
3490, Chikalthan, 1
3491, Godamgura, 2
3492, Mailaram, 2
3493, Dharur, 2
3494, Rukmapur, 2
3495, Mantatti, 2
3496, Martur, 2
3497, Hirenanduru, 2
3498, Sawalgi, 2
3499, Hunsihadgil, 2
3500, Kulali, 2
3501, Boroti, 2
3502, Nagansur, 2
3503, Tilati, 2
3504, Tikekarwadi, 2
3505, Lachyan, 2
3506, Nimbal, 2
3507, Minchnal, 2
3508, Ghatkesar, 4
3509, Peddakurapadu, 2
3510, Siripuram, 2
3511, Vejandla, 2
3512, Chinnaravuru, 1
3513, Vemuru, 1
3514, Penumarru, 1
3515, Bhattiprolu, 1
3516, Pallikona, 1
3517, Repalle, 2
3518, Hanakere, 4
3519, Settihalli, 3
3520, Hejjala, 3
3521, Nayandahalli, 4
3522, Eravipuram, 2
3523, Kappil, 2
3524, Edavai, 2
3525, Akathumuri, 2
3526, Perunguzhi, 2
3527, Kaniyapuram, 2
3528, Veli, 1
3529, Balaramapuram, 1
3530, Naraikkinar, 2
3531, Joravasan, 2
3532, Atul, 3
3533, Vaitarna, 2
3534, Magra, 5
3535, Pundooah, 5
3536, Kalipahari, 4
3537, Barachak Junction, 4
3538, Salanpur, 3
3539, Madankata, 2
3540, Sankarpur, 2
3541, Kumrabad Rohini, 2
3542, Lahabon, 3
3543, Dadpur BH, 2
3544, Bisanattam, 2
3545, Mallividu, 1
3546, Shrungavarapukota, 1
3547, Shivalingapuram, 1
3548, Tyada, 1
3549, Chimidipalli, 1
3550, Borra Guhalu, 1
3551, Karakavalasa, 1
3552, Shimiliguda, 1
3553, Araku, 2
3554, Gorapur, 1
3555, Darliput, 1
3556, Padua, 1
3557, Bheja, 1
3558, Machhkunda Road, 1
3559, Paliba, 1
3560, Suku, 1
3561, Gotlam, 2
3562, Garudubilli, 2
3563, Sitanagaram, 3
3564, Jimidipeta, 2
3565, Ladda, 2
3566, Bissamcuttack, 2
3567, Doikallu, 1
3568, Kandel Road, 4
3569, Rahenbata, 3
3570, Turekela Road, 2
3571, Lakhna, 2
3572, Komakhan, 3
3573, Bhimkhoj, 3
3574, Arand, 2
3575, Belsonda, 3
3576, Arang Mahanadi, 2
3577, Lakholi, 2
3578, Mandir Hasaud, 3
3579, Kumhari, 4
3580, Bauria, 5
3581, Fuleswar, 4
3582, Piardoba, 2
3583, Ramsagar, 2
3584, Sirjam, 2
3585, Indrabil, 2
3586, Metyal Sahar, 2
3587, Sanka, 2
3588, Rukni, 2
3589, Shewbabudih, 1
3590, Talgaria, 2
3591, Mahali Marup, 3
3592, Barabambo, 2
3593, Lotapahar, 0
3594, Tunia, 0
3595, Derowan P. Halt, 2
3596, Posoita, 4
3597, Bhalulata, 2
3598, Sonakhan, 2
3599, Sagara, 2
3600, Tangarmunda, 2
3601, Dharuadihi, 2
3602, Panpali PH, 2
3603, Dhutra, 4
3604, Ib, 2
3605, Himgir, 4
3606, Daghora, 3
3607, Jamga, 4
3608, Kotarlia, 3
3609, Kirodimalnagar, 5
3610, Bhupdeopur, 3
3611, Robertson, 3
3612, Jharradih, 3
3613, Chakarbhatha, 2
3614, Nipania, 3
3615, Baikunth, 3
3616, Siliari, 3
3617, Mandhar, 4
3618, Bortalao, 3
3619, Darekasa, 3
3620, Gudma, 2
3621, Khat, 2
3622, Rewral, 2
3623, Tharsa, 3
3624, Chacher, 3
3625, Kanhan Junction, 3
3626, Kalamna, 3
3627, Aliyabad, 1
3628, Kyatanakeri Road, 1
3629, Chorgi, 1
3630, Padnur, 2
3631, Sulerjavalge, 2
3632, Aherwadi, 2
3633, Sulehalli, 1
3634, Salwa, 2
3635, Mundikota, 2
3636, Kachewani, 3
3637, Gangajhari, 3
3638, Paniajob, 2
3639, Jatkanhar, 2
3640, Musra, 2
3641, Murhipar, 3
3642, Saraswatinagar, 2
3643, WRS Colony PH, 2
3644, Urkura, 2
3645, Dagori, 3
3646, Dadhapara, 3
3647, Lankalakoderu, 2
3648, Srungavruksham, 2
3649, Pennada Agraharam, 2
3650, Kaldhari, 2
3651, Agartala, 3
3652, Jogendranagar, 1
3653, Jirania, 3
3654, Teliamura, 2
3655, Mungiakami, 2
3656, Ambassa, 3
3657, Jawaharnagar, 1
3658, SK Para, 1
3659, Manu, 2
3660, Kumarghat, 2
3661, Dharmanagar, 3
3662, Churaibari, 3
3663, Patharkandi, 1
3664, Karimganj Junction, 2
3665, Ginigera Junction, 3
3666, Haddinagundu, 2
3667, Hagari, 2
3668, Virapur, 2
3669, Bantanahal, 2
3670, Potlapadu, 1
3671, Gundlakamma, 1
3672, Santamagulur, 1
3673, Munumaka, 1
3674, Zampani Halt, 1
3675, Bellamkonda, 2
3676, Numaligarh, 1
3677, Barkisalaiya, 3
3678, Mohibullapur, 2
3679, Nauganwan, 1
3680, Pritam Nagar, 1
3681, Runija, 1
3682, Sunderabad, 1
3683, Barnagar, 2
3684, Pirjhalar, 1
3685, Gautampura Road, 1
3686, Osra, 1
3687, Fatehabad Chandrawatiganj Junction, 3
3688, Ajnod, 1
3689, Palia, 1
3690, Indore Junction MG, 2
3691, Lokmanya Nagar, 2
3692, Rajendra Nagar, 2
3693, Rau, 2
3694, Haranya Kheri, 1
3695, Mhow, 3
3696, Bareilly Cantt. Junction (Chanehti), 0
3697, Parsa Khera, 2
3698, Dhaneta, 1
3699, Duganpur, 1
3700, Dhamora, 1
3701, Shahzad Nagar, 2
3702, Mundha Pande, 2
3703, Dalpatpur, 3
3704, Kathghar, 2
3705, Harthala, 3
3706, Aghwanpur, 3
3707, Matlabpur, 2
3708, Chakraj Mal, 3
3709, Habibwala, 2
3710, Puraini, 2
3711, Murshadpur, 2
3712, Fazalpur, 2
3713, Dausni, 2
3714, Landaura, 2
3715, Dhandera, 2
3716, Barsi Town, 2
3717, Chaube, 4
3718, Modnimb, 1
3719, Ausa Road, 1
3720, Rajkiawas, 1
3721, Bomadra, 1
3722, Kairla, 1
3723, Pir Dulle Shah Halt, 1
3724, Rohat, 1
3725, Hanwant, 2
3726, Salawas, 3
3727, Howbagh Jabalpur, 2
3728, Gwarighat, 2
3729, Jamtara Paraswara, 1
3730, Charghat Piparia, 1
3731, Bargi, 2
3732, Sukrimangela, 2
3733, Shikara, 2
3734, Binaiki, 2
3735, Ghansore, 2
3736, Pindrai, 2
3737, Nainpur Junction, 5
3738, Padriganj, 2
3739, Nagarwara, 2
3740, Lamta, 2
3741, Charegaon, 2
3742, Samnapur, 2
3743, Balaghat Junction, 3
3744, Dhapewara, 1
3745, Titwa, 1
3746, Gudru Halt, 1
3747, Mahuva Junction, 2
3748, Rajula City, 1
3749, Savarkundla, 1
3750, Dhasa Junction, 2
3751, Wadhwan City, 2
3752, Devakottai Road, 1
3753, Chettinad, 4
3754, Tiruchendur, 3
3755, Papanasam, 1
3756, Bhairoganj, 1
3757, Nadaul, 2
3758, SAS Nagar Mohali, 2
3759, Pamban, 1
3760, Chikka Banavara Junction, 5
3761, Somnath, 2
3762, Guledagudda Road, 2
3763, Badami, 2
3764, Hole Alur, 2
3765, Mallapur, 2
3766, Balganur, 1
3767, Hombal, 1
3768, Bodhadi Bujrug, 2
3769, Valantaravai, 1
3770, Uchippuli, 2
3771, Ibrahimpur, 2
3772, Singaperumal Koil, 3
3773, Jakhapura Junction, 3
3774, Sukinda Road, 1
3775, Tomka, 1
3776, Harichandanpur, 2
3777, Sitabinji, 2
3778, Naranpur, 2
3779, Kendujhargarh, 3
3780, Kandarpur, 2
3781, Raghunathpur, 3
3782, Rahama, 2
3783, Paradeep, 3
3784, Mandrak, 2
3785, Jujomura, 1
3786, Arariya Court, 1
3787, Khajurhat, 2
3788, Kurebhar, 2
3789, Piparpur, 2
3790, Gorakhnath, 2
3791, Badabandha, 2
3792, Mattagajapur, 2
3793, Badakhandita, 2
3794, Banbihari Gwalipur, 2
3795, Jhankada Sarala Road PH, 2
3796, Palayamkottai, 1
3797, Seydunganallur, 2
3798, Thathankulam, 1
3799, Srivaikuntam, 2
3800, Alwar Tirunagri, 1
3801, Nazareth, 2
3802, Kachchanvilai, 1
3803, Kurumbur, 1
3804, Arumuganeri, 2
3805, Kayalpattinam, 1
3806, Jaliya, 1
3807, Damnagar, 1
3808, Panchtalavda Road, 1
3809, Hathigadh, 1
3810, Liliya Mota, 1
3811, Jira Road, 1
3812, Gadhakda, 1
3813, Vijpadi Road, 1
3814, Rajula Junction, 1
3815, Dungar Junction, 1
3816, Sajanvav Road, 1
3817, Amritvel, 1
3818, Mota Jadra, 1
3819, Badhada, 1
3820, Vavera, 1
3821, Saifee Nagar, 2
3822, Dahegaon, 2
3823, Kaotha, 2
3824, Talni, 2
3825, Dipore, 2
3826, Malkhed, 2
3827, Timtala, 3
3828, Khapri Kheda, 2
3829, Patansaongi Town Halt, 1
3830, Patansaongi, 2
3831, Saoner, 2
3832, Kelod, 2
3833, Saonga Halt, 1
3834, Paradsinga Halt, 1
3835, Lodhikheda, 2
3836, Sausar, 2
3837, Ramakona, 2
3838, Devi Halt, 1
3839, Bhimalgondi, 2
3840, Kukra Khapa, 1
3841, Umra Nala, 2
3842, Linga, 2
3843, Berdi Halt, 1
3844, Ghadela Halt, 1
3845, Umaria Isra Halt, 1
3846, Jhilimili, 2
3847, Markahandi Udadon, 1
3848, Karaboh, 2
3849, Kapurdha Halt, 1
3850, Pipardahi, 1
3851, Seoni, 3
3852, Bhoma, 2
3853, Koradih P.H., 1
3854, Pipla Halt, 1
3855, Takli Bansali P.H., 1
3856, Malegaon Vyenku, 1
3857, Bisapur Kalan Halt, 1
3858, Laul, 1
3859, Ashti, 1
3860, Babhulgaon, 1
3861, Manganallur, 1
3862, Peralam Junction, 3
3863, Punthottam, 1
3864, Thiruvarur Junction, 5
3865, Mangudi, 1
3866, Mavur Road, 1
3867, Tirunelikkaval, 2
3868, Ammanur, 1
3869, Alattambadi, 1
3870, Manali Halt, 1
3871, Tiruturaipundi Junction, 3
3872, Tillaivilagam, 2
3873, Mutupet, 1
3874, Adirampattinam, 2
3875, Pattukottai, 3
3876, Ottankadu, 1
3877, Peravurani, 2
3878, Ayingudi, 2
3879, Arantangi, 3
3880, Valaramanikkam, 1
3881, Kandanur Puduvayal, 1
3882, Kumaramangalam, 2
3883, Keeranur, 2
3884, Narthamalai, 1
3885, Vellanur, 2
3886, Namanasamudram, 1
3887, Tirumayam, 2
3888, Kottaiyur, 1
3889, Nannilam, 3
3890, Punalur, 2
3891, Edamann, 2
3892, Ottakkal, 1
3893, Tenmalai, 2
3894, Kazhuthuruthy, 1
3895, Edapalayam Halt, 1
3896, Aryankavu, 1
3897, Bhagavathipuram, 2
3898, Pandrasali, 3
3899, Singhpokharia, 2
3900, Jhinkpani, 2
3901, Talaburu, 2
3902, Kendposi, 2
3903, Maluka, 2
3904, Dharampur Halt, 1
3905, Bajalta, 2
3906, Talguppa, 3
3907, Sagara Jambagaru, 1
3908, Adderi, 1
3909, Kenchanala Halt, 1
3910, Sivapur, 1
3911, Koranahalli, 1
3912, Masarahalli, 1
3913, Shivamogga Bidare (Shimoga), 0
3914, Tirunelveli Town, 1
3915, Pettai, 1
3916, Cheranmahadevi, 2
3917, Karaikkurichi, 1
3918, Viravanallur, 1
3919, Kallidaikurichi, 1
3920, Ambasamudram, 3
3921, Kizha Ambur, 1
3922, Azhwarkurichi, 1
3923, Ravanasamudram, 1
3924, Kizhakadaiyam, 2
3925, Mettur, 1
3926, Pavurchatram, 2
3927, Kizha Puliyur, 1
3928, Periyanaikanpalayam, 1
3929, Karaimadai, 1
3930, Talaiyuthu, 1
3931, Gangaikondan, 2
3932, Pandiyapuram, 1
3933, Tattapparai, 1
3934, Titte, 2
3935, Satya Narayanapuram, 0
3936, Nidamanuru, 2
3937, Uppaluru, 2
3938, Tenneru, 2
3939, Indupalli, 2
3940, Ventrapragada, 2
3941, Dosapadu, 2
3942, Ramavarappadu, 4
3943, Nurnagar Halt, 1
3944, Kharkhauda, 1
3945, Kaili, 1
3946, Chandsara Halt, 1
3947, Chhaprawat Halt, 1
3948, Madwarani, 2
3949, Urga, 2
3950, Masnadih, 1
3951, Khadeen, 1
3952, Bhachhbar, 1
3953, Ramsar, 1
3954, Gagariya, 1
3955, Gadra Road, 1
3956, Jaisinder, 1
3957, Tondamanpatti, 2
3958, Solgampatti, 4
3959, Aiyanapuram, 2
3960, Alakkudi, 2
3961, Kulikarai, 2
3962, Tirumanthikunam, 1
3963, Koradacheri, 2
3964, Nidamangalam Junction, 3
3965, Koyilvenni, 1
3966, Ammapet, 1
3967, Saliyamangalam, 2
3968, Kudikadu, 1
3969, Manjattidal, 2
3970, Mariammankovil, 1
3971, Darasuram, 1
3972, Swamimalai, 1
3973, Sundaraperumal Kovil, 2
3974, Pandaravadai, 2
3975, Ayyampet, 1
3976, Pasupatikovil, 1
3977, Tirunagesvaram, 1
3978, Tiruvidaimarudur, 1
3979, Narasingampet, 1
3980, Malliyam, 1
3981, Kothariya, 1
3982, Ribada, 2
3983, Semla, 1
3984, Gomta, 1
3985, Choki Sorath, 1
3986, Vadal, 2
3987, Lushala, 1
3988, Badodar, 1
3989, Adari Road, 1
3990, Kodinar, 1
3991, Ghatwad, 1
3992, Sandhanidhar, 1
3993, Prachi Road Junction, 1
3994, Talala Junction, 2
3995, Lathi, 1
3996, Khijadiya Junction, 1
3997, Amreli, 1
3998, Amreli Para, 1
3999, Chalala, 1
4000, Dhari, 1
4001, Bhader, 1
4002, Jetalvad, 1
4003, Visavadar Junction, 2
4004, Satadhar, 1
4005, Kansiya Nes, 1
4006, Sasan Gir, 1
4007, Chitrawad, 1
4008, Savni, 1
4009, Shapur, 1
4010, Bandhnath, 1
4011, Delvada, 1
4012, Una, 1
4013, Gir Gadhara, 1
4014, Jamwala, 1
4015, Valadar, 1
4016, Gir Hadmatiya, 1
4017, Jambur, 1
4018, Jorkian, 1
4019, Hirnawali, 1
4020, Dholipal, 2
4021, Buglanwali, 1
4022, Budhsinghwala, 1
4023, Fateh Singhwala, 1
4024, Banwali, 1
4025, Prithwirajpur, 1
4026, Kesri Singhpur, 2
4027, Dalpat Singhpur, 1
4028, Shri Karanpur, 2
4029, Zorawar Pura Halt, 1
4030, Gajsinghpur, 2
4031, Rai Singh Nagar, 2
4032, Mohan Nagar, 2
4033, Masaniwala, 1
4034, Bugia Halt, 1
4035, Jaitsar, 1
4036, Sarupsar Junction, 2
4037, Sardargarh, 1
4038, Sahuwala, 1
4039, Bhagwan Sar, 3
4040, Bahman Diwana, 1
4041, Bulluana, 1
4042, Pakki, 1
4043, Panj Kosi, 1
4044, Kotha Pakki, 1
4045, Hindumalkote, 1
4046, Fatuhi, 1
4047, Daula Kot Bhai, 0
4048, Bahawal Basi, 1
4049, Kilanwali, 1
4050, Bakayanwala, 1
4051, Orki, 1
4052, Mohanpura, 1
4053, Moturu, 2
4054, Guntakonduru, 2
4055, Pasalapudi, 2
4056, Putlacheruvu, 2
4057, Pallevada Halt, 2
4058, Undi, 2
4059, Mokhasa Kalavapudi, 2
4060, Cherukuvada, 2
4061, Sivadevunichikkala, 0
4062, Manchili, 2
4063, Satyavada, 1
4064, Velpuru, 1
4065, Relangi, 2
4066, Aravalli, 2
4067, Lakshminarayanapuram, 2
4068, Vendra, 2
4069, James Street, 2
4070, Shambhu, 2
4071, Sarai Banjara, 3
4072, Sadhoogarh, 2
4073, Noganwan, 1
4074, Mianpur, 1
4075, Bharatgarh, 1
4076, Ganga Dham, 2
4077, Bisheshwarganj, 2
4078, Chilwariya, 2
4079, Matera, 1
4080, Babaganj, 1
4081, Nepalganj Road, 1
4082, Raibojha, 1
4083, Kakraha Rest House, 1
4084, Murthiha, 1
4085, Nishangara, 1
4086, Manjhra Purab, 1
4087, Bahram, 2
4088, Dudwa, 1
4089, Rajnarainpur, 1
4090, Khairatiya Bandh Road, 1
4091, Rehta, 0
4092, Sonaripur, 1
4093, Naugarh, 3
4094, Singhiyaghat, 2
4095, Dauram Madhepura, 2
4096, Murliganj, 2
4097, Janakinagar, 2
4098, Banmankhi Junction, 3
4099, Bhagwanpur Desua, 2
4100, Angar Ghat, 2
4101, Naya Nagar, 2
4102, DSKS Nagar Garhpura, 2
4103, Baijnathpur, 2
4104, Budhma, 2
4105, Supaul, 3
4106, Buranpudi, 0
4107, Garh Baruari, 2
4108, Panchgachia, 2
4109, Saharsa Kacheri Halt, 1
4110, Ugna Halt, 1
4111, Lalit Lakshmipur, 1
4112, Korahia, 2
4113, Nirmali, 3
4114, Ghogardiha, 3
4115, Chikna, 1
4116, Tamuria, 1
4117, Jhanjharpur Junction, 3
4118, Lohna Road, 2
4119, Manigachi, 2
4120, Bansh Baria, 3
4121, Tribeni, 4
4122, Kuntighat, 2
4123, Dumurdaha, 2
4124, Khamargachhi, 4
4125, Jirat, 3
4126, Balagarh, 2
4127, Somra Bazar, 2
4128, Behula, 2
4129, Guptipara, 4
4130, Baghnapara, 2
4131, Dhatrigram, 4
4132, Samudra Garh, 4
4133, Tikri, 1
4134, Nawabganj Gonda, 1
4135, Katka, 3
4136, Tharwai, 1
4137, Jarauna, 1
4138, Barsathi, 1
4139, Bhanaur, 1
4140, Warigaon Newada, 1
4141, Shudnipur, 1
4142, Salkhapur, 1
4143, Kajgaon Terhwan, 1
4144, Pakhruli, 2
4145, Bhadaiyan, 1
4146, Maharani Pashchim, 2
4147, Sarai Harkhu, 1
4148, Bakhsha, 1
4149, Srinivasa Nagar, 1
4150, Uppalavai, 1
4151, Sirnapalli, 1
4152, Indalvai, 1
4153, Dichpalli, 1
4154, Yedapalli, 1
4155, Shakar Nagar, 1
4156, Bodhan, 1
4157, Samarala Halt, 1
4158, Fakrabad, 1
4159, Vidya Nagar, 2
4160, Jamai Osmania, 2
4161, Arts College, 2
4162, Gundlapochampalli, 0
4163, Bimbari, 1
4164, Hadgaon Road, 2
4165, Jirona, 1
4166, Dhanora Deccan, 1
4167, Ambari, 2
4168, Kosai, 1
4169, Umram, 1
4170, Mahimba, 1
4171, Shivni Shivapur, 3
4172, Barsi Takli, 1
4173, Lohagad, 1
4174, Amanwadi, 2
4175, Jaulka, 1
4176, Kata Road, 1
4177, Washim, 3
4178, Kekatumar, 1
4179, Penganga, 1
4180, Kanhargaon Naka, 1
4181, Malsailu, 1
4182, Navalgaon, 1
4183, Hingoli Deccan, 2
4184, Dhamni, 1
4185, Nandapur, 1
4186, Bolda, 1
4187, Sirli, 1
4188, Chondi, 1
4189, Basmat, 1
4190, Marsul, 2
4191, Kalamb Road, 1
4192, Dhoki, 1
4193, Thair, 1
4194, Palsap, 1
4195, Murud, 1
4196, Harangul, 1
4197, Murti, 1
4198, Bhanvad, 2
4199, Rana Bordi, 1
4200, Hadmatiya Junction, 1
4201, Lakhabawal, 1
4202, Pipli, 1
4203, Kathghar Right Bank, 1
4204, Got, 2
4205, Sehal, 1
4206, Jalpur, 1
4207, Padiya Nagla, 1
4208, Vani Road, 2
4209, Khareshwar Road, 2
4210, Sabli Road, 2
4211, Lilapur Road, 2
4212, Bala Road, 2
4213, Chamaraj, 3
4214, Digsar, 2
4215, Ramparda, 2
4216, Vagdiya, 2
4217, Lakhamanchi, 2
4218, Lunseriya, 2
4219, Amarsar, 1
4220, Kanakot, 1
4221, Khorana, 1
4222, Bileshwar, 1
4223, Khanderi, 2
4224, Chanol, 1
4225, Modpur, 1
4226, Sinhan, 1
4227, Bhatel, 1
4228, Bhopalka, 0
4229, Kuranga, 0
4230, Gorinja, 1
4231, Vartej, 2
4232, Sanosra, 1
4233, Ujalvav, 2
4234, Alampur, 1
4235, Ningala, 1
4236, Lathidad, 1
4237, Kundli, 1
4238, Chuda, 2
4239, Surendranagar Gate, 1
4240, Viramdad, 1
4241, Okha Madhi, 0
4242, Baradiya, 0
4243, Madurai East, 1
4244, Silaiman, 3
4245, Tiruppachetti, 2
4246, Rajagambiram, 1
4247, Sudiyur, 2
4248, Sattirakkudi, 2
4249, Mandapam Camp, 1
4250, Muttarasanallur, 1
4251, Mekkudi, 1
4252, Elamanur, 1
4253, Perugamani, 1
4254, Marudur, 1
4255, Timmachipuram, 1
4256, Lalapet, 1
4257, Sithalavai, 1
4258, Mayanoor, 1
4259, Virarakkiyam, 1
